Class,BaseType,DropLevel,Rarity,Height,Width,Itemlevel,Sockets,LinkedSockets,SocketGroup,Quality,Corrupted,Identified,SubGroup A,SubGroup B,SubGroup Tier,Game:Strength,Game:Dexterity,Game:Intelligence,Game:Damage From,Game:Damage To,Game:APS,Game:DPS,Game:Crit from,Game:Crit to,Game:Implicit 1,Game:Implicit 2,Game:Armour,Game:Evasion,Game:Energy Shield,Game:Block
Active Skill Gems,Ice Shot,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Ice Trap,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Lacerate,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Lightning Arrow,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Lightning Strike,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Mirror Arrow,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Phase Run,34,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Poacher's Mark,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Projectile Weakness,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Puncture,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Purity of Ice,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Rain of Arrows,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Reave,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Riposte,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Shrapnel Shot,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Siege Ballista,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Smoke Mine,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Spectral Throw,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Split Arrow,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Summon Ice Golem,34,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Temporal Chains,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Tornado Shot,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Viper Strike,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Whirling Blades,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Wild Strike,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Arc,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Arctic Breath,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Assassin's Mark,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Ball Lightning,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Blight,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Bodyswap,10,,1,1,,,,,0,,,abyss,,,,,,,,,,,,,,,,,
Active Skill Gems,Bone Offering,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Charged Dash,2,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Active Skill Gems,Clarity,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Cold Snap,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Conductivity,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Contagion,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Conversion Trap,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Convocation,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Cremation,28,,1,1,,,,,0,,,abyss,,,,,,,,,,,,,,,,,
Active Skill Gems,Dark Pact,2,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Active Skill Gems,Despair,28,,1,1,,,,,0,,,abyss,,,,,,,,,,,,,,,,,
Active Skill Gems,Detonate Mines,30,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Discharge,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Discipline,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Elemental Weakness,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Enfeeble,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Essence Drain,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Fire Nova Mine,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Fireball,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Firestorm,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Flame Dash,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Flame Surge,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Flameblast,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Flammability,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Flesh Offering,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Freezing Pulse,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Frost Bomb,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Frost Wall,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Frostbite,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Frostbolt,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Glacial Cascade,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Herald of Thunder,16,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Ice Nova,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Ice Spear,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Incinerate,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Kinetic Blast,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Lightning Tendrils,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Lightning Trap,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Lightning Warp,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Magma Orb,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Orb of Storms,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Power Siphon,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Purity of Elements,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Purity of Lightning,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Raise Spectre,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Raise Zombie,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Righteous Fire,16,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Scorching Ray,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Shock Nova,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Spark,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Spirit Offering,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Storm Burst,2,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Active Skill Gems,Storm Call,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Summon Chaos Golem,34,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Summon Lightning Golem,34,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Summon Raging Spirit,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Summon Skeleton,10,,1,1,,,,,0,,,renamed,,,,,,,,,,,,,,,,,
Active Skill Gems,Tempest Shield,16,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Unearth,10,,1,1,,,,,0,,,abyss,,,,,,,,,,,,,,,,,
Active Skill Gems,Volatile Dead,12,,1,1,,,,,0,,,abyss,,,,,,,,,,,,,,,,,
Active Skill Gems,Vortex,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vulnerability,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Wither,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Wrath,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Storm Barrier Support,4,,1,1,,,,,0,,,abyss,,,,,,,,,,,,,,,,,
Support Skill Gems,Volley Support,4,,1,1,,,,,0,,,abyss,,,,,,,,,,,,,,,,,
Support Skill Gems,Spell Cascade Support,4,,1,1,,,,,0,,,abyss,,,,,,,,,,,,,,,,,
Support Skill Gems,Ancestral Call Support,4,,1,1,,,,,0,,,abyss,,,,,,,,,,,,,,,,,
Support Skill Gems,Mirage Archer Support,4,,1,1,,,,,0,,,abyss,,,,,,,,,,,,,,,,,
Support Skill Gems,Added Fire Damage Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Blood Magic Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Bloodlust Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Cast on Melee Kill Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Cast when Damage Taken Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Chance to Bleed Support,2,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Cold to Fire Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Deadly Ailments Support,2,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Decay Support,2,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Efficacy Support,3,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Vile Toxins Support,4,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Maim Support,5,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Immolate Support,6,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Unbound Ailments Support,7,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Brutality Support,8,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Ruthless Support,9,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Onslaught Support,10,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Arcane Surge Support,11,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Empower Support,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Endurance Charge on Melee Stun Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Fire Penetration Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Fortify Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Generosity Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Ignite Proliferation Support,2,,1,1,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Burning Damage Support,31,,1,1,,,,,0,,,renamed,,,,,,,,,,,,,,,,,
Support Skill Gems,Increased Duration Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Iron Grip Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Iron Will Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Item Quantity Support,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Knockback Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Less Duration Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Lesser Poison Support,2,,,,,,,,0,,,habi,,,,,,,,,,,,,,,,,
Support Skill Gems,Life Gain on Hit Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Life Leech Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Damage on Full Life Support,18,,1,1,,,,,0,,,renamed,,,,,,,,,,,,,,,,,
Support Skill Gems,Melee Physical Damage Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Melee Splash Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Multistrike Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Ranged Attack Totem Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Reduced Mana Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Spell Totem Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Stun Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Elemental Damage with Attacks Support,18,,1,1,,,,,0,,,renamed,,,,,,,,,,,,,,,,,
Support Skill Gems,Added Cold Damage Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Additional Accuracy Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Blind Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Block Chance Reduction Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Cast On Critical Strike Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Cast on Death Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Chain Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Chance to Flee Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Cluster Traps Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Cold Penetration Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Culling Strike Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Enhance Support,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Faster Attacks Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Faster Projectiles Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Fork Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Greater Multiple Projectiles Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Hypothermia Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Ice Bite Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Lesser Multiple Projectiles Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Mana Leech Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Multiple Traps Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Physical Projectile Attack Damage Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Pierce Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Point Blank Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Poison Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Swift Affliction Support,31,,1,1,,,,,0,,,renamed,,,,,,,,,,,,,,,,,
Support Skill Gems,Slower Projectiles Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Trap Cooldown Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Trap Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Trap and Mine Damage Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Void Manipulation Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Added Chaos Damage Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Added Lightning Damage Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Blasphemy Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Cast when Stunned Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Cast while Channelling Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Chance to Ignite Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Concentrated Effect Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Controlled Destruction Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Curse On Hit Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Elemental Focus Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Elemental Proliferation Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Enlighten Support,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Faster Casting Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Increased Area of Effect Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Increased Critical Damage Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Increased Critical Strikes Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Innervate Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Item Rarity Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Lightning Penetration Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Minefield Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Minion Damage Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Minion Life Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Minion Speed Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Minion and Totem Elemental Resistance Support,31,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Physical to Lightning Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Power Charge On Critical Support,18,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Remote Mine Support,8,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Support Skill Gems,Spell Echo Support,38,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Glacial Hammer,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Ground Slam,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Immortal Call,34,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Molten Shell,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Burning Arrow,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Cyclone,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Detonate Dead,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Double Strike,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Grace,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Haste,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Lightning Strike,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Rain of Arrows,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Reave,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Spectral Throw,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Arc,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Clarity,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Cold Snap,4,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Discipline,24,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Fireball,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Flameblast,28,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Ice Nova,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Lightning Trap,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Lightning Warp,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Power Siphon,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Righteous Fire,16,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Spark,1,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Storm Call,12,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Summon Skeletons,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Active Skill Gems,Vaal Breach,10,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,
Currency,Perandus Coin,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Splinter of Xoph,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Splinter of Tul,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Splinter of Esh,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Splinter of Uul-Netol,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Splinter of Chayula,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Whispering Essence of Greed,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Muttering Essence of Greed,12,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Greed,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Greed,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Greed,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Greed,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Greed,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Whispering Essence of Contempt,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Muttering Essence of Contempt,12,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Contempt,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Contempt,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Contempt,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Contempt,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Contempt,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Whispering Essence of Hatred,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Muttering Essence of Hatred,12,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Hatred,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Hatred,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Hatred,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Hatred,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Hatred,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Whispering Essence of Woe,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Muttering Essence of Woe,12,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Woe,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Woe,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Woe,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Woe,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Woe,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Muttering Essence of Fear,12,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Weeping Essence of Fear,30,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Wailing Essence of Fear,48,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Screaming Essence of Fear,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Shrieking Essence of Fear,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Currency,Deafening Essence of Fear,68,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
